YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,12,15,2,UA,279,N518UA,SFO,EWR,600,556,-4,16,612,321,311,288,2565,1400,7,1421,1407,0,0,0,,,,,,,46,63,NNW,7,0,59,48,W,22,0
2015,12,15,2,UA,324,N68811,LAS,LAX,600,556,-4,18,614,82,71,41,236,655,12,722,707,0,0,0,,,,,,,42,29,NW,13,0,50,38,VAR,5,0
2015,12,15,2,UA,358,N87527,AUS,SFO,600,554,-6,13,607,230,222,202,1504,729,7,750,736,0,0,0,,,,,,,55,96,S,12,0,45,63,VAR,3,0
2015,12,15,2,UA,373,N62883,DEN,IAH,600,651,51,45,736,142,164,113,862,1029,6,922,1035,1,0,0,,22,0,0,0,51,20,89,N,12,0,69,75,SE,12,0
2015,12,15,2,UA,422,N451UA,RNO,DEN,600,1228,388,12,1240,124,144,126,804,1546,6,904,1552,1,0,0,,408,0,0,0,0,24,75,SSW,5,0,19,85,NNW,24,0
2015,12,15,2,UA,462,N476UA,ORD,LGA,600,553,-7,22,615,129,130,89,733,844,19,909,903,0,0,0,,,,,,,39,79,NNW,13,0,59,49,W,12,0
2015,12,15,2,UA,502,N590UA,LAX,EWR,600,607,7,17,624,315,291,267,2454,1351,7,1415,1358,0,0,0,,,,,,,44,49,CALM,0,0,59,48,W,22,0
2015,12,15,2,UA,559,N16703,MCI,IAH,600,555,-5,12,607,125,129,105,643,752,12,805,804,0,0,0,,,,,,,39,96,ESE,10,0,63,87,SSE,8,0
2015,12,15,2,UA,569,N415UA,LGA,ORD,600,553,-7,12,605,156,136,121,733,706,3,736,709,0,0,0,,,,,,,60,57,WNW,15,0,39,79,NNW,9,0
2015,12,15,2,UA,600,N16732,ORD,DCA,600,605,5,12,617,111,97,80,612,837,5,851,842,0,0,0,,,,,,,39,79,NNW,13,0,59,49,NW,18,0
2015,12,15,2,UA,634,N62884,ORD,EWR,600,557,-3,13,610,128,109,85,719,835,11,908,846,0,0,0,,,,,,,39,79,NNW,13,0,59,48,W,23,0
2015,12,15,2,UA,657,N67827,FLL,IAH,600,551,-9,12,603,171,159,136,966,719,11,751,730,0,0,0,,,,,,,75,96,S,3,0,52,100,SE,5,0
2015,12,15,2,UA,734,N64809,SFO,ORD,600,550,-10,21,611,259,251,216,1846,1147,14,1219,1201,0,0,0,,,,,,,46,63,NNW,7,0,41,76,ENE,10,0
2015,12,15,2,UA,795,N823UA,ORD,CMH,600,554,-6,14,608,79,70,51,296,759,5,819,804,0,0,0,,,,,,,39,79,NNW,13,0,43,86,WSW,12,0
2015,12,15,2,OO,4991,N932SW,BHM,ORD,600,600,0,17,617,125,128,103,584,800,8,805,808,0,0,0,,,,,,,43,97,CALM,0,0,39,79,NNW,8,0
2015,12,15,2,OO,6261,N792SK,ORD,CHS,600,554,-6,22,616,128,122,96,760,852,4,908,856,0,0,0,,,,,,,39,79,NNW,13,0,65,70,W,12,0
