YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,2,4,3,UA,256,N497UA,EWR,IAH,503,457,-6,29,526,242,260,220,1400,806,11,805,817,0,0,0,,,,,,,22,72,CALM,0,0,45,87,CALM,0,0
2015,2,4,3,AS,730,N435AS,ANC,SEA,505,459,-6,24,523,205,204,173,1448,916,7,930,923,0,0,0,,,,,,,9,79,CALM,0,0,45,90,N,3,0
2015,2,4,3,US,1982,N153UW,DFW,CLT,505,458,-7,17,515,143,140,113,936,808,10,828,818,0,0,0,,,,,,,40,93,S,10,0,34,70,S,5,0
2015,2,4,3,NK,103,N613NK,BOS,MYR,505,522,17,21,543,140,142,113,738,736,8,725,744,1,0,0,,2,0,17,0,0,18,62,SW,6,0,36,75,N,6,0
2015,2,4,3,HA,206,N486HA,HNL,OGG,505,458,-7,11,509,36,37,22,100,531,4,541,535,0,0,0,,,,,,,72,84,W,8,0,74,87,SSW,15,0
2015,2,4,3,OO,7370,N913EV,BJI,MSP,505,457,-8,26,523,73,69,36,199,559,7,618,606,0,0,0,,,,,,,-1,81,N,3,0,10,84,NW,9,0
2015,2,4,3,AA,1323,N3KYAA,MCO,MIA,510,500,-10,17,517,62,63,39,192,556,7,612,603,0,0,0,,,,,,,55,89,N,7,0,67,73,E,9,0
2015,2,4,3,DL,2524,N333NB,DLH,MSP,510,530,20,18,548,70,52,31,144,619,3,620,622,0,0,0,,,,,,,5,70,NW,15,0,10,84,NW,9,0
2015,2,4,3,US,1709,N509AY,MSP,CLT,510,504,-6,40,544,156,162,114,930,838,8,846,846,0,0,0,,,,,,,10,84,NW,8,0,34,70,S,5,0
2015,2,4,3,US,1879,N805AW,TPA,CLT,510,504,-6,22,526,96,109,79,507,645,8,646,653,0,0,0,,,,,,,54,80,NE,8,0,31,64,S,3,0
